ID,Rank,UTC,ItemNo,GroupingFactor,Grouped,ACC,RT_1,ChoiceLoc,ChoiceSym,RT_2
32,15,1419694179965,0,None,yes,yes,2057,top,C,1247
32,17,1419694190435,0,None,yes,yes,1112,top,C,1134
32,21,1419694212138,0,None,yes,yes,1918,left,C,1016
32,22,1419694216712,0,None,yes,yes,1261,left,C,906
33,19,1419693891318,7,Dist,no,yes,1476,right,A_pop,1802
33,9,1419693822387,4,Dist,no,yes,2848,left,A_pop,6824
33,22,1419693909143,22,Line,yes,yes,1411,right,A,1470
33,11,1419693838880,19,Line,yes,yes,2826,left,A,4429
33,18,1419693885588,13,Ellipse,yes,yes,2072,right,A,2821
33,13,1419693855858,10,Ellipse,yes,yes,3132,left,A,4888
33,20,1419693898161,1,None,no,yes,1787,right,A,2613
33,10,1419693829195,0,None,yes,yes,2260,top,C,2097
33,12,1419693845366,0,None,yes,yes,1881,left,C,2195
33,14,1419693861646,0,None,yes,yes,1944,right,C,1410
33,15,1419693867175,0,None,yes,yes,1663,right,C,1421
33,16,1419693872529,0,None,yes,yes,1468,left,C,1433
33,17,1419693878231,0,None,yes,yes,1323,right,C,1932
33,21,1419693903816,0,None,yes,yes,1640,top,C,1564
34,20,1419694307740,7,Dist,yes,yes,1373,left,A,1124
34,18,1419694297269,4,Dist,yes,yes,1971,right,A,1136
34,24,1419694327673,22,Line,yes,yes,1349,right,A,841
34,22,1419694317678,19,Line,yes,yes,1546,left,A,993
34,14,1419694274101,13,Ellipse,no,yes,4528,left,A_pop,1601
34,11,1419694251770,10,Ellipse,yes,yes,2492,left,A,2652
34,15,1419694280107,1,None,no,yes,1987,left,A,1610
34,12,1419694259187,0,None,yes,yes,2806,top,C,2184
34,13,1419694265543,0,None,yes,yes,1222,right,C,2703
34,16,1419694286264,0,None,yes,yes,1849,right,C,1899
34,17,1419694291753,0,None,yes,yes,1855,right,C,1226
34,19,1419694302831,0,None,yes,yes,1978,top,C,1174
34,21,1419694312729,0,None,yes,yes,1386,left,C,1195
34,23,1419694323073,0,None,yes,yes,1802,left,C,1186
35,15,1419693333355,7,Dist,yes,yes,1826,left,A,2610
35,12,1419693311323,4,Dist,yes,yes,2250,right,A,2323
35,22,1419693372728,22,Line,yes,yes,1662,right,A,1393
35,23,1419693378125,19,Line,yes,yes,1570,left,A,1423
35,18,1419693350685,13,Ellipse,yes,yes,1655,right,A,1460
35,14,1419693326513,10,Ellipse,yes,yes,2245,left,A,3920
35,17,1419693345163,1,None,no,yes,1650,right,A,1603
35,11,1419693304315,0,None,yes,yes,6005,right,C,1544
35,13,1419693317938,0,None,yes,yes,1535,top,C,2672
35,16,1419693339507,0,None,yes,yes,1432,top,C,2316
35,19,1419693356013,0,None,yes,yes,1461,right,C,1463
35,20,1419693362064,0,None,yes,yes,2146,left,C,1503
35,21,1419693367262,0,None,yes,yes,1361,left,C,1432
35,24,1419693383206,0,None,yes,yes,1153,right,C,1522
36,13,1419693465777,7,Dist,yes,yes,1692,left,A,1110
36,9,1419693441291,4,Dist,yes,yes,2157,right,A,4408
36,12,1419693460562,22,Line,yes,yes,1792,right,A,1885
36,18,1419693493250,19,Line,yes,yes,1388,left,A,855
36,14,1419693471277,13,Ellipse,yes,yes,1994,right,A,1080
36,11,1419693454466,10,Ellipse,yes,yes,1796,left,A,2502
36,19,1419693498547,1,None,no,yes,1816,left,A,1070
36,10,1419693447691,0,None,yes,yes,1941,top,C,2036
36,15,1419693477818,0,None,yes,yes,2070,left,C,2055
36,16,1419693483362,0,None,yes,yes,1535,top,C,1599
36,17,1419693488587,0,None,yes,yes,1675,right,C,1132
36,20,1419693503931,0,None,yes,yes,1614,left,C,1356
36,21,1419693509116,0,None,yes,yes,1483,right,C,1287
36,22,1419693513571,0,None,yes,yes,1273,right,C,767
37,11,1419693031610,7,Dist,no,yes,1644,right,A_pop,1336
37,16,1419693059243,4,Dist,yes,yes,1519,right,A,1064
37,14,1419693048165,22,Line,yes,yes,1490,right,A,914
37,9,1419693020736,19,Line,no,yes,2390,right,A_pop,1968
37,13,1419693043350,13,Ellipse,yes,yes,1878,right,A,1296
37,19,1419693074594,10,Ellipse,yes,yes,1338,left,A,782
37,22,1419693091079,1,None,no,yes,1365,right,A,830
37,10,1419693026220,0,None,yes,yes,1776,top,C,1299
37,12,1419693037751,0,None,yes,yes,2387,right,C,1345
37,15,1419693054251,0,None,yes,yes,1777,left,C,1901
37,17,1419693064274,0,None,yes,yes,1465,right,C,1157
37,18,1419693070062,0,None,yes,yes,1664,top,C,1719
37,20,1419693080984,0,None,yes,yes,1802,left,C,2180
37,21,1419693086477,0,None,yes,yes,1739,right,C,1344
38,18,1419694652413,7,Dist,yes,yes,3440,left,A,3068
38,17,1419694642514,4,Dist,no,yes,4085,left,A_pop,4192
38,19,1419694662770,22,Line,yes,yes,3678,right,A,3091
38,9,1419694550066,19,Line,no,yes,4954,right,A_pop,9057
38,15,1419694620467,13,Ellipse,yes,yes,3756,right,A,5374
38,10,1419694561539,10,Ellipse,yes,yes,4491,left,A,3542
38,21,1419694683475,1,None,no,yes,2943,right,A,2922
38,11,1419694574917,0,None,yes,yes,3609,left,C,6418
38,12,1419694585848,0,None,yes,yes,3614,top,C,3938
38,13,1419694597222,0,None,yes,yes,3668,right,C,4279
38,14,1419694607758,0,None,yes,yes,3162,left,C,3811
38,16,1419694630824,0,None,yes,yes,3331,right,C,3675
38,20,1419694674204,0,None,yes,yes,3310,top,C,4511
38,22,1419694693190,0,None,yes,yes,3293,right,C,2967
39,19,1419693481684,7,Dist,no,yes,1280,right,A_pop,1072
39,18,1419693476868,4,Dist,no,yes,2861,left,A_pop,1347
39,10,1419693427557,22,Line,yes,yes,2777,right,A,2999
39,12,1419693441285,19,Line,no,yes,3539,right,A_pop,1600
39,16,1419693462589,13,Ellipse,no,yes,1817,left,A_pop,1209
39,20,1419693486388,10,Ellipse,no,yes,1779,right,A_pop,494
39,17,1419693470228,1,None,no,yes,1819,left,A,3388
39,9,1419693419334,0,None,yes,yes,2847,top,C,1466
39,11,1419693433701,0,None,yes,yes,2040,top,C,1660
39,13,1419693446389,0,None,yes,yes,1427,right,C,1240
39,14,1419693451797,0,None,yes,yes,1478,left,C,1493
39,15,1419693457100,0,None,yes,yes,1247,right,C,1614
39,21,1419693491572,0,None,yes,yes,1354,right,C,1360
39,22,1419693496668,0,None,yes,yes,1203,left,C,1422
40,11,1419698394879,7,Dist,yes,yes,1426,left,A,1165
40,14,1419698411354,4,Dist,no,yes,1337,left,A_pop,977
40,9,1419698382175,22,Line,yes,no,5099,right,A,1864
40,10,1419698389860,19,Line,no,yes,2256,right,A_pop,2984
40,12,1419698400127,13,Ellipse,yes,yes,1780,right,A,1041
40,18,1419698430290,10,Ellipse,yes,yes,1210,left,A,647
40,19,1419698434299,1,None,no,yes,1134,left,A,453
40,13,1419698406611,0,None,yes,yes,2448,right,C,1617
40,15,1419698416349,0,None,yes,yes,1415,right,C,1156
40,16,1419698421413,0,None,yes,yes,1237,top,C,1396
40,17,1419698425996,0,None,yes,yes,1050,left,C,1109
40,20,1419698439384,0,None,yes,yes,1630,top,C,1025
40,21,1419698443556,0,None,yes,yes,957,right,C,780
40,22,1419698447959,0,None,yes,yes,920,left,C,1040
41,9,1419694054710,7,Dist,yes,yes,2204,left,A,2855
41,12,1419694073972,4,Dist,no,yes,2204,left,A_pop,2232
41,14,1419694087095,22,Line,yes,yes,1925,right,A,1240
41,15,1419694092798,19,Line,yes,yes,1856,left,A,1434
41,22,1419694129151,13,Ellipse,no,yes,1805,left,A_pop,1019
41,19,1419694114415,10,Ellipse,yes,yes,2223,left,A,1457
41,10,1419694060896,1,None,no,yes,2243,right,A,1533
41,11,1419694067122,0,None,yes,yes,1801,top,C,2011
41,13,1419694081520,0,None,yes,yes,1794,left,C,3345
41,16,1419694098234,0,None,yes,yes,1813,left,C,1216
41,17,1419694103431,0,None,yes,yes,1380,top,C,1409
41,18,1419694108305,0,None,yes,yes,1251,right,C,1214
41,20,1419694119317,0,None,yes,yes,1508,right,C,986
41,21,1419694123913,0,None,yes,yes,1171,right,C,1015
42,9,1419694119446,7,Dist,no,no,1487,top,a,2277
42,16,1419694157302,4,Dist,yes,yes,1546,right,A,1484
42,20,1419694177108,22,Line,yes,yes,1225,right,A,814
42,18,1419694167700,19,Line,yes,yes,1312,left,A,1246
42,22,1419694185420,13,Ellipse,yes,yes,1466,right,A,608
42,14,1419694146671,10,Ellipse,no,yes,2737,right,A_pop,2303
42,21,1419694180924,1,None,no,yes,945,left,A,463
42,10,1419694125055,0,None,yes,yes,1616,left,C,1566
42,11,1419694130288,0,None,yes,yes,1387,right,C,1427
42,12,1419694134840,0,None,yes,yes,1128,right,C,1000
42,13,1419694139198,0,None,yes,yes,806,right,C,1126
42,15,1419694151846,0,None,yes,yes,1373,left,C,1373
42,17,1419694162711,0,None,yes,yes,1473,top,C,1510
42,19,1419694172652,0,None,yes,yes,1313,top,C,1231
43,18,1419693437615,7,Dist,no,yes,1717,right,A_pop,1703
43,15,1419693421278,4,Dist,no,yes,1972,left,A_pop,1431
43,11,1419693397126,22,Line,no,yes,2351,left,A_pop,5360
43,21,1419693454207,19,Line,no,yes,1810,right,A_pop,1433
43,14,1419693415470,13,Ellipse,yes,yes,2107,right,A,2288
43,22,1419693459973,10,Ellipse,no,yes,2090,right,A_pop,1266
43,19,1419693443270,1,None,no,yes,1670,right,A,1584
43,9,1419693377471,0,None,yes,yes,4218,right,C,1942
43,10,1419693387006,0,None,yes,yes,5267,top,C,1863
43,12,1419693403390,0,None,yes,yes,1795,right,C,2062
43,13,1419693408661,0,None,yes,yes,1325,top,C,1544
43,16,1419693426837,0,None,yes,yes,1469,right,C,1688
43,17,1419693431790,0,None,yes,yes,1223,left,C,1328
43,20,1419693448543,0,None,yes,yes,1455,left,C,1416
44,20,1419693645459,7,Dist,yes,yes,1615,left,A,1196
44,12,1419693600772,4,Dist,yes,yes,2006,right,A,1858
44,9,1419693582083,22,Line,yes,yes,3166,right,A,3876
44,15,1419693618034,19,Line,yes,yes,2556,left,A,1627
44,18,1419693635091,13,Ellipse,yes,yes,2014,right,A,1282
44,22,1419693655992,10,Ellipse,yes,yes,1510,left,A,1331
44,21,1419693650732,1,None,no,yes,1710,left,A,1151
44,10,1419693588508,0,None,yes,yes,2020,top,C,1998
44,11,1419693594497,0,None,yes,yes,1934,right,C,1647
44,13,1419693606471,0,None,yes,yes,1656,right,C,1636
44,14,1419693611443,0,None,yes,yes,1240,top,C,1326
44,16,1419693623920,0,None,yes,yes,1414,right,C,2063
44,17,1419693629383,0,None,yes,yes,1386,left,C,1667
44,19,1419693640239,0,None,yes,yes,1479,left,C,1262
45,17,1419694124618,7,Dist,no,yes,1276,right,A_pop,1531
45,16,1419694119342,4,Dist,no,yes,3181,left,A_pop,1672
45,14,1419694106294,22,Line,no,yes,2980,left,A_pop,3212
45,15,1419694112068,19,Line,yes,yes,1929,left,A,1413
45,19,1419694137567,13,Ellipse,yes,yes,2510,right,A,2630
45,21,1419694149752,10,Ellipse,yes,yes,1791,left,A,996
45,11,1419694085630,1,None,no,yes,2257,left,A,2236
45,9,1419694072971,0,None,yes,yes,2521,right,C,2329
45,10,1419694078715,0,None,yes,yes,1179,left,C,2131
45,12,1419694092452,0,None,yes,yes,2294,left,C,2108
45,13,1419694097651,0,None,yes,yes,962,top,C,1816
45,18,1419694129964,0,None,yes,yes,1662,right,C,1265
45,20,1419694144509,0,None,yes,yes,1819,right,C,2701
45,22,1419694155825,0,None,yes,yes,1265,top,C,2337
46,19,1419693445654,7,Dist,yes,yes,1404,left,A,1098
46,12,1419693407337,4,Dist,no,yes,1715,left,A_pop,4161
46,16,1419693429540,22,Line,yes,yes,1830,right,A,1264
46,11,1419693399050,19,Line,yes,yes,2756,left,A,3754
46,20,1419693450451,13,Ellipse,yes,yes,1357,right,A,1027
46,9,1419693384042,10,Ellipse,yes,yes,3981,left,A,2817
46,22,1419693460021,1,None,no,yes,1450,right,A,1186
46,10,1419693390128,0,None,yes,yes,1803,left,C,1851
46,13,1419693412859,0,None,yes,yes,1329,right,C,1785
46,14,1419693418520,0,None,yes,yes,1653,top,C,1605
46,15,1419693424038,0,None,yes,yes,1813,left,C,1298
46,17,1419693435810,0,None,yes,yes,1284,right,C,2576
46,18,1419693440742,0,None,yes,yes,1225,top,C,1274
46,21,1419693454976,0,None,yes,yes,999,right,C,1119
47,10,1419694225496,7,Dist,no,yes,1933,right,A_pop,2556
47,15,1419694254603,4,Dist,yes,yes,1984,right,A,1181
47,17,1419694263562,22,Line,yes,yes,1240,right,A,464
47,13,1419694243166,19,Line,yes,yes,1886,left,A,1377
47,23,1419694291894,13,Ellipse,yes,yes,1326,right,A,497
47,18,1419694268681,10,Ellipse,yes,yes,1857,left,A,827
47,12,1419694237486,1,None,no,yes,1537,left,A,1556
47,11,1419694231979,0,None,yes,yes,2143,right,C,1922
47,14,1419694249028,0,None,yes,yes,1661,top,C,1791
47,16,1419694259447,0,None,yes,yes,1310,right,C,1128
47,19,1419694274196,0,None,yes,yes,1849,top,C,1255
47,20,1419694279017,0,None,yes,yes,1308,left,C,1106
47,21,1419694283359,0,None,yes,yes,877,right,C,1059
47,22,1419694287657,0,None,yes,yes,834,left,C,1055
48,9,1419698157926,7,Dist,yes,yes,3177,left,A,4188
48,18,1419698214478,4,Dist,yes,yes,1569,right,A,1697
48,16,1419698203618,22,Line,yes,yes,2095,right,A,1532
48,12,1419698178900,19,Line,yes,yes,2432,left,A,1801
48,13,1419698185398,13,Ellipse,yes,yes,2526,right,A,1505
48,10,1419698165216,10,Ellipse,yes,yes,2589,left,A,2208
48,20,1419698225073,1,None,no,yes,1528,left,A,1407
48,11,1419698172232,0,None,yes,yes,2478,left,C,2091
48,14,1419698191888,0,None,yes,yes,1763,right,C,2289
48,15,1419698197540,0,None,yes,yes,1642,top,C,1552
48,17,1419698208780,0,None,yes,yes,1289,right,C,1426
48,19,1419698219704,0,None,yes,yes,1363,left,C,1422
48,21,1419698230936,0,None,yes,yes,1352,top,C,2078
48,22,1419698236322,0,None,yes,yes,1110,right,C,1820
49,19,1419694431788,7,Dist,no,yes,1784,right,A_pop,1518
49,13,1419694396350,4,Dist,no,yes,2095,left,A_pop,1735
49,21,1419694444553,22,Line,no,yes,1755,left,A_pop,1580
49,12,1419694389373,19,Line,no,yes,2010,right,A_pop,3541
49,16,1419694414132,13,Ellipse,no,yes,1681,left,A_pop,1536
49,14,1419694402084,10,Ellipse,no,yes,1706,right,A_pop,1600
49,20,1419694438805,1,None,no,yes,2488,left,A,2105
49,9,1419694370209,0,None,yes,yes,1690,right,C,1927
49,10,1419694376052,0,None,yes,yes,1772,left,C,1655
49,11,1419694381403,0,None,yes,yes,1384,right,C,1543
49,15,1419694408499,0,None,yes,yes,1476,left,C,1862
49,17,1419694420132,0,None,yes,yes,2157,top,C,1432
49,18,1419694426076,0,None,yes,yes,1999,top,C,1540
49,22,1419694450263,0,None,yes,yes,1785,right,C,1508
50,20,1419692859376,7,Dist,yes,yes,5834,left,A,1512
50,11,1419692801441,4,Dist,no,yes,2066,left,A_pop,2538
50,15,1419692825488,22,Line,yes,yes,2412,right,A,1425
50,19,1419692849624,19,Line,yes,yes,1863,left,A,1385
50,10,1419692794430,13,Ellipse,yes,yes,2236,right,A,2031
50,12,1419692806884,10,Ellipse,yes,yes,1718,left,A,1316
50,14,1419692819245,1,None,no,yes,1707,left,A,1432
50,9,1419692787744,0,None,yes,yes,1549,left,C,2471
50,13,1419692813700,0,None,yes,yes,1953,left,C,2456
50,16,1419692831135,0,None,yes,yes,1689,top,C,1549
50,17,1419692837738,0,None,yes,yes,1655,right,C,2544
50,18,1419692843971,0,None,yes,yes,2400,right,C,1428
50,21,1419692864720,0,None,yes,yes,1338,right,C,1603
50,22,1419692870585,0,None,yes,yes,1553,top,C,1906
51,19,1419693751613,7,Dist,yes,yes,1452,left,A,1156
51,13,1419693719641,4,Dist,yes,yes,1985,right,A,1836
51,20,1419693756349,22,Line,yes,yes,1506,right,A,819
51,14,1419693724931,19,Line,yes,yes,1693,left,A,1188
51,17,1419693741181,13,Ellipse,yes,yes,1977,right,A,883
51,15,1419693730393,10,Ellipse,yes,yes,1861,left,A,1178
51,9,1419693696312,1,None,no,yes,2857,left,A,2636
51,10,1419693702213,0,None,yes,yes,1752,right,C,1735
51,11,1419693707989,0,None,yes,yes,1546,top,C,1822
51,12,1419693713407,0,None,yes,yes,1228,top,C,1784
51,16,1419693735911,0,None,yes,yes,1306,right,C,1808
51,18,1419693746596,0,None,yes,yes,1452,right,C,1557
51,21,1419693761440,0,None,yes,yes,1379,left,C,1304
51,22,1419693766967,0,None,yes,yes,1481,left,C,1638
52,20,1419692899239,7,Dist,no,yes,2735,right,A_pop,1909
52,9,1419692826785,4,Dist,no,yes,2680,left,A_pop,5917
52,19,1419692892184,22,Line,yes,yes,2595,right,A,2080
52,12,1419692847852,19,Line,no,yes,1725,right,A_pop,3615
52,11,1419692840099,13,Ellipse,yes,yes,2271,right,A,2340
52,22,1419692911044,10,Ellipse,yes,yes,2019,left,A,1879
52,14,1419692862751,1,None,no,yes,1928,left,A,4059
52,10,1419692833066,0,None,yes,yes,1968,right,C,1892
52,13,1419692854355,0,None,yes,yes,2089,top,C,2003
52,15,1419692868849,0,None,yes,yes,1856,left,C,1826
52,16,1419692874037,0,None,yes,yes,1513,right,C,1260
52,17,1419692879338,0,None,yes,yes,1715,left,C,1179
52,18,1419692885095,0,None,yes,yes,1169,top,C,2181
52,21,1419692904722,0,None,yes,yes,1480,right,C,1592
53,10,1419692750064,7,Dist,yes,yes,1616,left,A,1477
53,17,1419692788802,4,Dist,yes,yes,1210,right,A,1157
53,11,1419692756127,22,Line,yes,yes,2017,right,A,1614
53,18,1419692793495,19,Line,yes,yes,1156,left,A,1123
53,9,1419692744551,13,Ellipse,yes,yes,1793,right,A,4137
53,22,1419692813547,10,Ellipse,yes,yes,1319,left,A,1111
53,16,1419692784027,1,None,no,yes,1310,left,A,1254
53,12,1419692762623,0,None,yes,yes,1891,left,C,2188
53,13,1419692768496,0,None,yes,yes,1306,right,C,2143
53,14,1419692774083,0,None,yes,yes,1097,right,C,2080
53,15,1419692779046,0,None,yes,yes,1110,top,C,1433
53,19,1419692799298,0,None,yes,yes,1893,left,C,1480
53,20,1419692803938,0,None,yes,yes,989,right,C,1241
53,21,1419692808707,0,None,yes,yes,1068,top,C,1295
54,10,1419695572265,7,Dist,no,yes,2559,right,A_pop,2790
54,14,1419695598216,4,Dist,no,yes,2146,left,A_pop,1332
54,16,1419695610864,22,Line,no,yes,2087,left,A_pop,1769
54,22,1419695647566,19,Line,no,yes,1736,right,A_pop,1485
54,9,1419695564505,13,Ellipse,yes,yes,2751,right,A,2966
54,20,1419695635958,10,Ellipse,yes,yes,3050,left,A,1471
54,13,1419695592320,1,None,no,yes,1692,left,A,1487
54,11,1419695579649,0,None,yes,yes,3081,right,C,1895
54,12,1419695586736,0,None,yes,yes,1994,top,C,2687
54,15,1419695604560,0,None,yes,yes,2014,left,C,1896
54,17,1419695617352,0,None,yes,yes,1938,right,C,2116
54,18,1419695623295,0,None,yes,yes,1495,right,C,2029
54,19,1419695628999,0,None,yes,yes,1267,left,C,2021
54,21,1419695641902,0,None,yes,yes,1195,top,C,2332
55,21,1419693362492,7,Dist,yes,yes,1655,left,A,1332
55,14,1419693323467,4,Dist,yes,yes,1837,right,A,1550
55,18,1419693346081,22,Line,no,yes,1786,left,A_pop,1530
55,22,1419693367618,19,Line,no,yes,1440,right,A_pop,1278
55,13,1419693317671,13,Ellipse,yes,yes,2307,right,A,1750
55,16,1419693334771,10,Ellipse,yes,yes,1644,left,A,1627
55,17,1419693340347,1,None,no,yes,1719,left,A,1448
55,9,1419693294430,0,None,yes,yes,1836,right,C,1912
55,10,1419693299673,0,None,yes,yes,1169,top,C,1666
55,11,1419693305319,0,None,yes,yes,1729,top,C,1510
55,12,1419693311197,0,None,yes,yes,1903,left,C,1568
55,15,1419693329089,0,None,yes,yes,1445,right,C,1771
55,19,1419693351543,0,None,yes,yes,1509,left,C,1548
55,20,1419693357095,0,None,yes,yes,1686,right,C,1460
56,16,1419692740353,7,Dist,yes,yes,1140,left,A,630
56,9,1419692698503,4,Dist,no,yes,2949,left,A_pop,3410
56,10,1419692705779,22,Line,yes,yes,2399,right,A,2460
56,15,1419692736169,19,Line,yes,yes,1630,left,A,834
56,13,1419692725959,13,Ellipse,yes,yes,2615,right,A,1069
56,12,1419692719864,10,Ellipse,yes,yes,2216,left,A,1877
56,20,1419692760375,1,None,no,yes,1200,left,A,1233
56,11,1419692713348,0,None,yes,yes,2075,left,C,3082
56,14,1419692731283,0,None,yes,yes,1714,right,C,1190
56,17,1419692745489,0,None,yes,yes,1480,top,C,1243
56,18,1419692750601,0,None,yes,yes,1190,top,C,1512
56,19,1419692755516,0,None,yes,yes,1528,right,C,973
56,21,1419692765285,0,None,yes,yes,1266,right,C,1223
56,22,1419692770981,0,None,yes,yes,1279,left,C,1986
57,15,1419692936166,7,Dist,yes,yes,1484,left,A,1068
57,14,1419692931165,4,Dist,no,yes,1394,left,A_pop,1302
57,17,1419692946072,22,Line,yes,yes,1784,right,A,847
57,20,1419692960109,19,Line,yes,yes,1651,left,A,604
57,12,1419692920525,13,Ellipse,yes,yes,1950,right,A,1364
57,11,1419692914749,10,Ellipse,yes,yes,2772,left,A,2111
57,22,1419692969117,1,None,no,yes,1277,right,A,659
57,9,1419692901735,0,None,yes,yes,5723,right,C,2191
57,10,1419692907400,0,None,yes,yes,1316,top,C,1915
57,13,1419692926021,0,None,yes,yes,1796,left,C,1238
57,16,1419692940981,0,None,yes,yes,1152,right,C,1199
57,18,1419692950821,0,None,yes,yes,1139,top,C,1167
57,19,1419692955405,0,None,yes,yes,971,right,C,1167
57,21,1419692964725,0,None,yes,yes,987,left,C,1191
58,22,1419695023096,7,Dist,yes,yes,2784,left,A,1900
58,13,1419694965353,4,Dist,yes,yes,3469,right,A,3127
58,14,1419694972543,22,Line,yes,yes,1988,right,A,2762
58,16,1419694985892,19,Line,yes,yes,2425,left,A,2678
58,10,1419694940826,13,Ellipse,yes,yes,3133,right,A,4039
58,20,1419695009870,10,Ellipse,yes,yes,1801,left,A,2440
58,18,1419694998053,1,None,no,yes,1643,right,A,2605
58,9,1419694931165,0,None,yes,yes,1992,top,C,2158
58,11,1419694950440,0,None,yes,yes,2111,right,C,5053
58,12,1419694956333,0,None,yes,yes,1484,top,C,1980
58,15,1419694978340,0,None,yes,yes,1517,left,C,1825
58,17,1419694991362,0,None,yes,yes,1499,right,C,1531
58,19,1419695003196,0,None,yes,yes,1265,left,C,1449
58,21,1419695015968,0,None,yes,yes,2297,right,C,1364
59,18,1419694499023,7,Dist,yes,yes,3022,left,A,1885
59,20,1419694512069,4,Dist,yes,yes,2254,right,A,1666
59,16,1419694484830,22,Line,yes,yes,3108,right,A,1591
59,22,1419694526433,19,Line,no,yes,2910,right,A_pop,1792
59,15,1419694477725,13,Ellipse,no,yes,4758,left,A_pop,1831
59,10,1419694441548,10,Ellipse,no,yes,3133,right,A_pop,5687
59,14,1419694468725,1,None,no,yes,2801,left,A,3007
59,11,1419694448132,0,None,yes,yes,1856,left,C,2320
59,12,1419694454492,0,None,yes,yes,1987,left,C,1967
59,13,1419694460509,0,None,yes,yes,1656,right,C,1942
59,17,1419694491661,0,None,yes,yes,2020,top,C,2405
59,19,1419694505727,0,None,yes,yes,1863,right,C,2398
59,21,1419694519328,0,None,yes,yes,2991,right,C,1824
59,23,1419694532910,0,None,yes,yes,1852,top,C,2213
60,18,1419694092785,7,Dist,yes,yes,1682,left,A,1502
60,12,1419694057562,4,Dist,yes,yes,1850,right,A,901
60,19,1419694097945,22,Line,yes,yes,1641,right,A,1108
60,11,1419694052402,19,Line,no,yes,2712,right,A_pop,2407
60,10,1419694044874,13,Ellipse,no,yes,2863,left,A_pop,3839
60,21,1419694108578,10,Ellipse,yes,yes,1639,left,A,1167
60,16,1419694081146,1,None,no,yes,1846,left,A,1543
60,9,1419694035746,0,None,yes,yes,4961,top,C,1919
60,13,1419694063498,0,None,yes,yes,1681,right,C,1846
60,14,1419694069170,0,None,yes,yes,1469,right,C,1799
60,15,1419694075354,0,None,yes,yes,2033,left,C,1743
60,17,1419694087194,0,None,yes,yes,1738,left,C,1903
60,20,1419694103362,0,None,yes,yes,1505,right,C,1503
60,22,1419694113866,0,None,yes,yes,1399,top,C,1479
